"","x"
"CAV3",2.07333407881027
"SLC25A40",2.07333407881027
"ITGA2B",2.0732192486003
"KLHL22",2.0732192486003
"CTBP1",2.0732192486003
"STX17",2.0732192486003
"LRP8",2.0732192486003
"NEO1",2.07298893135112
"NUTF2",2.07298893135112
"HDAC5",2.07298893135112
"MRPL35",2.07298893135112
"CSTF1",2.07298893135112
"CRKL",2.07298893135112
"PRKG2",2.07298893135112
"B4GALT7",2.07298893135112
"GUCA2A",2.07220142229229
"RNPS1",2.07220142229229
"CASC3",2.07220142229229
"DSCC1",2.07220142229229
"CASK",2.07220142229229
"IMP3",2.07220142229229
"CRP",2.07214109042983
"INPP5A",2.07214109042983
"EGR2",2.07214109042983
"MPEG1",2.07214109042983
"IRS2",2.07214109042983
"IGHV4-59",2.07214109042983
"JPH4",2.07214109042983
"CDIPT",2.07214109042983
"ELAC2",2.07214109042983
"CDK5RAP3",2.07214109042983
"CACNB4",2.07214109042983
"CASS4",2.07214109042983
"OPA1",2.07214109042983
"IL5RA",2.07214109042983
"CXCL1",2.07214109042983
"APOO",2.07214109042983
"PPARGC1A",2.07205754623578
"ADIPOR1",2.07205754623578
"MAX",2.07205754623578
"COX18",2.07205754623578
"AKR1B1",2.07205754623578
"ZNF367",2.07205754623578
"NFKBIB",2.07205754623578
"NDUFS8",2.0709808252618
"LRRC52",2.0709808252618
"POU3F1",2.0709808252618
"F3",2.0709808252618
"FEN1",2.0709808252618
"IPO8",2.0709808252618
"TIMM9",2.0709808252618
"PIGL",2.0709808252618
"INHBB",2.0709808252618
"STAC",2.0709808252618
"KHDRBS3",2.0709808252618
"GDF6",2.0709808252618
"IFNA4",2.0709808252618
"DCAF10",2.0709808252618
"ITGBL1",2.0709808252618
"CDC73",2.07089460072242
"BAZ1A",2.07089460072242
"F12",2.07089460072242
"SUDS3",2.07024076228413
"DLL4",2.07024076228413
"NHP2",2.07024076228413
"LEP",2.07024076228413
"PKN3",2.07024076228413
"ATF6B",2.0693565277426
"TIMM13",2.0693565277426
"FOXD2",2.0693565277426
"COX8A",2.0693565277426
"AKT1",2.0693565277426
"OR7A10",2.0693565277426
"NDUFA3",2.0693565277426
"CTLA4",2.0693565277426
"SIM2",2.0693565277426
"NOL12",2.0693565277426
"BMPR1B",2.0693565277426
"SRF",2.0693565277426
"RPS20",2.0693565277426
"RRS1",2.0693565277426
"FBL",2.0683895864823
"TIMP3",2.0683895864823
"LCE1C",2.06772396217491
"FASTKD2",2.06772396217491
"HMBOX1",2.06772396217491
"NFIB",2.06772396217491
"KCNK10",2.06692277180456
"ARX",2.06692277180456
"ATP2A2",2.06692277180456
"NTN1",2.06692277180456
"FZR1",2.06692277180456
"MAPRE3",2.06692277180456
"MTMR3",2.06692277180456
"ZNF431",2.06692277180456
"GPR150",2.06692277180456
"ZNF296",2.06666804303183
"KCNJ13",2.06666804303183
"ZSCAN16",2.06666804303183
"LSM1",2.0629011702339
"SPRR1A",2.06191500508372
"ANAPC7",2.06191500508372
"GP1BA",2.06191500508372
"CD14",2.06191500508372
"PPARGC1B",2.06191500508372
"NUDT1",2.06191500508372
"IGFBP5",2.06185197832569
"INSRR",2.06099614572439
"EIF3M",2.06099614572439
"EHF",2.06099614572439
"CYP27B1",2.06099614572439
"APOBEC1",2.06099614572439
"SMARCD2",2.06099614572439
"GRP",2.06099614572439
"DYNC1LI1",2.06099614572439
"LZTFL1",2.06099614572439
"HS3ST1",2.06099614572439
"FZD9",2.06099614572439
"RRAGB",2.06099614572439
"ATAD3A",2.06099614572439
"DNAJA4",2.06025935735834
"RPE",2.06025935735834
"PPIL2",2.06025935735834
"MAEA",2.06025935735834
"ACTB",2.06025935735834
"LCE2B",2.05926437409325
"PCGF5",2.05926437409325
"OR8B12",2.05926437409325
"CAB39L",2.05926437409325
"IGSF6",2.05926437409325
"ATXN7L3",2.05926437409325
"DDX18",2.05926437409325
"STX11",2.05926437409325
"FBXW2",2.05926437409325
"NKRF",2.05926437409325
"GPR50",2.05926437409325
"COPS2",2.05926437409325
"LHX8",2.05918015200125
"FGF6",2.05918015200125
"BTG1",2.05918015200125
"GEMIN2",2.05918015200125
"CCL25",2.05918015200125
"ISY1",2.05918015200125
"UTP14A",2.05918015200125
"GPR119",2.05918015200125
"ANAPC15",2.05772235112474
"CCND2",2.05772235112474
"SMARCE1",2.05772235112474
"TBCE",2.05669768984849
"ALOX5",2.05669768984849
"DKK1",2.05669768984849
"BARX2",2.05669768984849
"VPS37C",2.05669768984849
"CDC34",2.05669768984849
"PSMD14",2.05669768984849
"EIF6",2.05669768984849
"EIF5A2",2.05669768984849
"TCTN3",2.05636545876092
"NDUFAF1",2.05636545876092
"MED24",2.05636545876092
"COQ10B",2.05636545876092
"BFSP2",2.05636545876092
"MGAT1",2.05636545876092
"CGA",2.05636545876092
"GNA12",2.05636545876092
"ZBTB5",2.05636545876092
"RHOXF2B",2.05636545876092
"RBMX2",2.05636545876092
"FTHL17",2.05636545876092
"ZNF2",2.05604694599373
"EXOSC7",2.05604694599373
"HS6ST2",2.05604694599373
"TIMP1",2.05604694599373
"CYSLTR1",2.05604694599373
"BCL9L",2.05566632072749
"KRT16",2.05566632072749
"BCL2L11",2.05566632072749
"IL23R",2.05564886137823
"POLD4",2.05564886137823
"ALDOA",2.05564886137823
"CBX1",2.05564886137823
"CAPNS1",2.05564886137823
"ODC1",2.05564886137823
"PROC",2.05564886137823
"RPL37A",2.05564886137823
"CRNKL1",2.05564886137823
"MAPK12",2.05564886137823
"ZNF197",2.05564886137823
"PDIA4",2.05564886137823
"HOXA4",2.05564886137823
"TACC1",2.05564886137823
"LY96",2.05564886137823
"IFNE",2.05564886137823
"SDE2",2.05520082119668
"DENND5A",2.05520082119668
"NUP107",2.05520082119668
"ZBTB25",2.05520082119668
"GTF2A2",2.05520082119668
"MRPS11",2.05520082119668
"HBM",2.05520082119668
"PARD6A",2.05520082119668
"KLK13",2.05520082119668
"IMP4",2.05520082119668
"FABP1",2.05520082119668
"LTF",2.05520082119668
"HSPA4L",2.05520082119668
"FST",2.05520082119668
"AGER",2.05520082119668
"PPARD",2.05520082119668
"MAPK13",2.05520082119668
"CRADD",2.05490029002724
"PTGDR",2.05490029002724
"DNAJA3",2.05490029002724
"FBXL20",2.05490029002724
"NKX2-2",2.05490029002724
"BPIFA1",2.05490029002724
"ATP6V1E1",2.05490029002724
"SF3A1",2.05490029002724
"EIF4A2",2.05490029002724
"KAT2B",2.05490029002724
"PABPC1",2.05490029002724
"GNAQ",2.05490029002724
"HOXB5",2.0546195019309
"BAMBI",2.0546195019309
"ATP6V1D",2.0546195019309
"DDA1",2.0546195019309
"INO80D",2.0546195019309
"MCFD2",2.0546195019309
"CD96",2.0546195019309
"RPN1",2.0546195019309
"RPUSD3",2.0546195019309
"EID3",2.05242858108587
"TAS2R30",2.05242858108587
"TADA1",2.05211069846758
"TFAM",2.05211069846758
"HMMR",2.05211069846758
"ERI1",2.05211069846758
"KPTN",2.05201974217797
"MARVELD2",2.05201974217797
"EFNA4",2.05194815843838
"ARHGEF16",2.05194815843838
"RPP30",2.05194815843838
"SNRNP35",2.05194815843838
"GLS2",2.05194815843838
"STON2",2.05194815843838
"BDKRB1",2.05194815843838
"PHKG2",2.05194815843838
"EDEM2",2.05194815843838
"TCP1",2.05194815843838
"RXRB",2.05194815843838
"USP42",2.05194815843838
"GNAI1",2.05194815843838
"PCM1",2.05194815843838
"FGF17",2.05194815843838
"S1PR3",2.05194815843838
"BMP15",2.05194815843838
"TFCP2",2.05194815843838
"FANCL",2.05035799439668
"WSB1",2.05035799439668
"CEBPG",2.05035799439668
"BFSP1",2.05035799439668
"IGLL1",2.05035799439668
"GYG1",2.05035799439668
"HLA-G",2.05035799439668
"ZNF79",2.05035799439668
"FCRL2",2.04974133993315
"KCNK1",2.04974133993315
"GNG2",2.04974133993315
"TEKT1",2.04974133993315
"MAP2K6",2.04974133993315
"SLC2A4",2.04974133993315
"GALR1",2.04974133993315
"IL1RL1",2.04974133993315
"DNAH12",2.04974133993315
"OXTR",2.04974133993315
"GFM2",2.04974133993315
"C2",2.04974133993315
"GABRR1",2.04974133993315
"PSMA2",2.04974133993315
"DLX5",2.04974133993315
"PLAG1",2.04974133993315
"CCNT2",2.04974133993315
"CEP70",2.04974133993315
"RPL12",2.04974133993315
"MTMR6",2.04973367028794
"DAP3",2.04973367028794
"UTS2",2.04973367028794
"CAMK2G",2.04973367028794
"CDCA5",2.04973367028794
"MAP3K11",2.04973367028794
"TMED10",2.04973367028794
"GCNT3",2.04973367028794
"PRM2",2.04973367028794
"SARM1",2.04973367028794
"ZNF396",2.04973367028794
"AP1M1",2.04973367028794
"GPR55",2.04973367028794
"MPHOSPH10",2.04973367028794
"POLR2F",2.04973367028794
"CISH",2.04973367028794
"ZBTB12",2.04973367028794
"ATP6V1B2",2.04973367028794
"PNCK",2.04973367028794
"YAP1",2.04973367028794
"PIGC",2.04819952775845
"MRPL27",2.04819952775845
"C1R",2.04815158288752
"ZNF32",2.04815158288752
"MRGPRE",2.04815158288752
"KRTAP5-9",2.04815158288752
"FBXW10",2.04815158288752
"NOL11",2.04815158288752
"ZBTB4",2.04815158288752
"CDC37",2.04815158288752
"TGFB1",2.04815158288752
"ZNF341",2.04815158288752
"CDH22",2.04815158288752
"BMP2",2.04815158288752
"EXOC1",2.04815158288752
"TAAR2",2.04815158288752
"ULBP1",2.04815158288752
"TAS2R4",2.04815158288752
"RPL8",2.04815158288752
"LYN",2.04815158288752
"RAB39B",2.04815158288752
"CCDC22",2.04815158288752
"PBXIP1",2.04790934284661
"CKAP4",2.04790934284661
"COX11",2.04790934284661
"EXOC7",2.04790934284661
"AMOTL2",2.04790934284661
"LAMTOR3",2.04790934284661
"CBX3",2.04790934284661
"HSF1",2.04790934284661
"SH3GL2",2.04790934284661
"WNT4",2.04712372068941
"FGR",2.04712372068941
"SFRP5",2.04712372068941
"KRT74",2.04712372068941
"NANOG",2.04712372068941
"GJA3",2.04712372068941
"MAP3K14",2.04712372068941
"YBX2",2.04712372068941
"SBNO2",2.04712372068941
"ZNF444",2.04712372068941
"IRS1",2.04712372068941
"DCUN1D1",2.04712372068941
"CXCL3",2.04712372068941
"FBXL17",2.04712372068941
"UBE2D2",2.04712372068941
"DRD1",2.04712372068941
"TBP",2.04712372068941
"LTB",2.04712372068941
"IL17A",2.04712372068941
"BMP6",2.04712372068941
"FGL1",2.04712372068941
"SNAI2",2.04712372068941
"FOXD4L5",2.04712372068941
"SASH3",2.04712372068941
"FAM50A",2.04712372068941
"IRF4",2.04706641390836
"NSUN4",2.04706641390836
"RCE1",2.04706641390836
"B3GNT6",2.04706641390836
"RPL13A",2.04706641390836
"IL2",2.04706641390836
"IFNK",2.04706641390836
"SNAPC1",2.04706641390836
"TNFRSF10A",2.04706641390836
"MLLT1",2.04564157843501
"PRSS38",2.04564157843501
"KIF26A",2.04564157843501
"SLC10A1",2.04564157843501
"MED6",2.04564157843501
"CSK",2.04564157843501
"MC4R",2.04564157843501
"PARD3B",2.04564157843501
"CRYGB",2.04564157843501
"WDR43",2.04564157843501
"ADORA2A",2.04564157843501
"EWSR1",2.04564157843501
"CHKB",2.04564157843501
"RPL39P5",2.04564157843501
"SGCB",2.04564157843501
"PPBP",2.04564157843501
"PTK2B",2.04564157843501
"NR5A1",2.04564157843501
"CREB1",2.04564157843501
"FBXW8",2.04542352493521
"STK38L",2.04542352493521
"TAC3",2.04542352493521
"CHTF8",2.04542352493521
"CCL16",2.04542352493521
"AURKB",2.04542352493521
"CST7",2.04542352493521
"GID8",2.04542352493521
"NDUFS4",2.04542352493521
"KLF4",2.04542352493521
"S1PR2",2.04525407137157
"NEUROG1",2.04525407137157
"SRSF11",2.04469060529046
"SALL4",2.04469060529046
"IL13",2.04469060529046
"CCL3",2.04385534887424
"PIAS4",2.04385534887424
"SOX17",2.0433191802652
"PPP1R12B",2.0433191802652
"WBP11",2.0433191802652
"ZNF501",2.0433191802652
"RRAGA",2.0433191802652
"ZNF613",2.04038009093418
"TRAF3IP1",2.04038009093418
"GABRE",2.04038009093418
"MSGN1",2.04038009093418
"PPP2R5B",2.03880640798164
"CHUK",2.03880640798164
"PRPF3",2.03880640798164
"HCN3",2.03880640798164
"NHLH1",2.03880640798164
"SEC16B",2.03880640798164
"GLRX2",2.03880640798164
"WNT3A",2.03880640798164
"SLC30A2",2.03880640798164
"ZDHHC18",2.03880640798164
"NR0B2",2.03880640798164
"MED8",2.03880640798164
"CPN1",2.03880640798164
"BUD13",2.03880640798164
"MTCH2",2.03880640798164
"CD6",2.03880640798164
"ASCL4",2.03880640798164
"DAO",2.03880640798164
"ZNF664",2.03880640798164
"FZD10",2.03880640798164
"KRT3",2.03880640798164
"BLOC1S1",2.03880640798164
"LCE1E",2.03868062268239
"ATG14",2.03868062268239
"EME1",2.03868062268239
"BIRC5",2.03868062268239
"SRC",2.03868062268239
"POLR2B",2.03868062268239
"MMS22L",2.03868062268239
"HIPK2",2.03868062268239
"DECR2",2.03868062268239
"RAB12",2.03868062268239
"EIF4H",2.03868062268239
"SIX5",2.03726949257652
"IL12B",2.03726949257652
"CSF3R",2.03726949257652
"CYP2C18",2.03726949257652
"MCRS1",2.03726949257652
"MRPL42",2.03726949257652
"ZNF410",2.03726949257652
"MEIS2",2.03726949257652
"PIGQ",2.03726949257652
"PSMC5",2.03726949257652
"CXCR4",2.03726949257652
"BET1",2.03726949257652
"ELK1",2.03726949257652
"KLF8",2.03726949257652
"PEX13",2.03726949257652
"MRPL21",2.03478623778871
"CHGA",2.03478623778871
"KLF9",2.03478623778871
"UBE2I",2.03473236945711
"FFAR1",2.03473236945711
"COL20A1",2.03473236945711
"IL21",2.03473236945711
"BRD9",2.03473236945711
"RPL10A",2.03473236945711
"ZNF696",2.03473236945711
"LHX2",2.03473236945711
"IFNW1",2.03473236945711
"FOXO4",2.03473236945711
"KCNC1",2.02802160935491
"GGA2",2.02761079153362
"DKKL1",2.02761079153362
"PRELID1",2.02761079153362
"ELL2",2.02761079153362
"ZBTB6",2.02761079153362
"DUSP14",2.02761079153362
"ELK3",2.02646082525321
"MARK3",2.02646082525321
"MLYCD",2.02646082525321
"MAP3K3",2.02646082525321
"GABARAP",2.02646082525321
"GPS1",2.02646082525321
"ACAA2",2.02646082525321
"ACP5",2.02646082525321
"BAX",2.02646082525321
"RPL28",2.02646082525321
"COX7A2L",2.02646082525321
"PANK2",2.02646082525321
"PCNA",2.02646082525321
"RPS21",2.02646082525321
"HMGN1",2.02646082525321
"BHLHE40",2.02646082525321
"WDR46",2.02646082525321
"MRPL2",2.02646082525321
"TOMM5",2.02646082525321
"U2AF1L4",2.02629241166165
"CREB3L3",2.02629241166165
"COG2",2.02184834359905
"TCF7L2",2.02184834359905
"CDCA3",2.02184834359905
"ARID3B",2.02184834359905
"BCL2A1",2.02184834359905
"MEOX1",2.02184834359905
"ZNF442",2.02184834359905
"ZNF497",2.02184834359905
"CTDSP1",2.02184834359905
"NGEF",2.02184834359905
"APOL3",2.02184834359905
"EOMES",2.02184834359905
"LAMB2",2.02184834359905
"DDO",2.02184834359905
"BLK",2.02184834359905
"DPYSL2",2.02184834359905
"HOXD4",2.02184834359905
"PRKAG3",2.02148887412087
"MCL1",2.02148887412087
"RCC2",2.02148887412087
"MKNK1",2.02148887412087
"CCNT1",2.02148887412087
"BTBD6",2.02148887412087
"BBS4",2.02148887412087
"CHRNA3",2.02148887412087
"HOXB7",2.02148887412087
"P4HB",2.02148887412087
"NOTUM",2.02148887412087
"GATA6",2.02148887412087
"NACC1",2.02148887412087
"USF2",2.02148887412087
"BLOC1S3",2.02148887412087
"KLK4",2.02148887412087
"ZNF784",2.02148887412087
"ALPI",2.02148887412087
"SDC4",2.02148887412087
"TUBA8",2.02148887412087
"MRPL47",2.02148887412087
"PRKAR2A",2.02148887412087
"RIPK1",2.02148887412087
"TWIST1",2.02148887412087
"THAP1",2.02148887412087
"UBQLN1",2.02148887412087
"SLC6A14",2.02148887412087
"MCTS1",2.02148887412087
"RBM25",2.02130781469961
"RNF2",2.02130781469961
"KIF2C",2.02130781469961
"GPR152",2.02130781469961
"PSMB10",2.02130781469961
"NLK",2.02130781469961
"COPZ2",2.02130781469961
"MIS12",2.02130781469961
"GDF15",2.02130781469961
"ZNF682",2.02130781469961
"FBXO17",2.02130781469961
"E2F6",2.02130781469961
"DUSP19",2.02130781469961
"ICOS",2.02130781469961
"PNO1",2.02130781469961
"RAB6B",2.02130781469961
"CLASP2",2.02130781469961
"TNIP2",2.02130781469961
"GABRB1",2.02130781469961
"PKD2L2",2.02130781469961
"ETF1",2.02130781469961
"NKX2-5",2.02130781469961
"GDNF",2.02130781469961
"DOK2",2.02130781469961
"SFRP1",2.02130781469961
"FOXE1",2.02130781469961
"OR13J1",2.02130781469961
"CLTA",2.02130781469961
"RNF113A",2.02130781469961
"KIF11",2.02074885490333
"PKMYT1",2.02074885490333
"ZNF550",2.02074885490333
"PDCL3",2.02074885490333
"ZNF165",2.02074885490333
"GPR85",2.02074885490333
"BRD3",2.02074885490333
"HOXD12",2.02054485562517
"CD9",2.02054485562517
"NOP56",2.02054485562517
"CHST12",2.02054485562517
"GNAI3",2.01991706993661
"FCGR3B",2.01991706993661
"CALHM1",2.01991706993661
"HBG2",2.01991706993661
"UBB",2.01991706993661
"ORMDL3",2.01991706993661
"CSH1",2.01991706993661
"ZNF256",2.01991706993661
"ZNF324",2.01991706993661
"ELANE",2.01991706993661
"IL1R1",2.01991706993661
"AGPS",2.01991706993661
"FZD5",2.01991706993661
"CRYBB1",2.01991706993661
"LMNB1",2.01991706993661
"POU5F2",2.01991706993661
"EN2",2.01991706993661
"BIRC2",2.01863403329182
"CSTF3",2.01863403329182
"ANAPC5",2.01863403329182
"DDX51",2.01863403329182
"JAG2",2.01863403329182
"HSPA2",2.01863403329182
"PRSS36",2.01863403329182
"PDK1",2.01863403329182
"RAC2",2.01863403329182
"PDGFA",2.01863403329182
"HDGF",2.01863403329182
"CD8B",2.01863403329182
"ATXN3L",2.01863403329182
"DSN1",2.01786935747217
"EEPD1",2.01786935747217
"ELK4",2.01505205359606
"CD1B",2.01505205359606
"RASSF5",2.01505205359606
"HEYL",2.01505205359606
"TGIF1",2.01505205359606
"CASP14",2.01505205359606
"HDAC3",2.01505205359606
"POLD2",2.01505205359606
"CYP2A7",2.0132678951808
"BACE1",2.0132678951808
"INCENP",2.0132678951808
"OTX2",2.0132678951808
"TUBGCP4",2.0132678951808
"SAP30BP",2.0132678951808
"CDK3",2.0132678951808
"LENG1",2.0132678951808
"GLS",2.0132678951808
"RNF185",2.0132678951808
"NKX6-1",2.0132678951808
"SQSTM1",2.0132678951808
"PTBP3",2.0132678951808
"GPR19",2.0132678951808
"CACYBP",2.01306168793582
"SYF2",2.01306168793582
"DNAJC8",2.01306168793582
"FOXD3",2.01306168793582
"SMPD1",2.01306168793582
"ATP6V0A1",2.01306168793582
"HLF",2.01306168793582
"PRPF31",2.01306168793582
"ZNF317",2.01306168793582
"CASP10",2.01306168793582
"CD28",2.01306168793582
"KBTBD8",2.01306168793582
"RAET1L",2.01306168793582
"HOXA2",2.01306168793582
"NGF",2.01073164137895
"TAF5L",2.01073164137895
"C1QB",2.01073164137895
"OR2T8",2.01073164137895
"CDC42EP2",2.01073164137895
"ATF1",2.01073164137895
"IKZF4",2.01073164137895
"TOX3",2.00925223548183
"TOMM40",2.00925223548183
"NCOA5",2.00925223548183
"COMMD10",2.00925223548183
"FGF10",2.00925223548183
"MDFIC",2.00925223548183
"GIMAP1",2.00925223548183
"FBXO32",2.00925223548183
"IFT74",2.00925223548183
"TBC1D8B",2.00925223548183
"EML3",2.00777820382165
"POLR3H",2.00556467390818
"NUDC",2.00556467390818
"CUL2",2.00556467390818
"CUL5",2.00556467390818
"TRAPPC4",2.00556467390818
"BAD",2.00556467390818
"HNRNPA1",2.00556467390818
"RBM23",2.00556467390818
"PYCARD",2.00556467390818
"TRAPPC2L",2.00556467390818
"MSL1",2.00556467390818
"RNF43",2.00556467390818
"CD300A",2.00556467390818
"NPTX1",2.00556467390818
"TCF3",2.00556467390818
"GSK3A",2.00556467390818
"GEMIN7",2.00556467390818
"TRIM28",2.00556467390818
"PTMA",2.00556467390818
"SIX3",2.00556467390818
"DMC1",2.00556467390818
"OXSR1",2.00556467390818
"MXD4",2.00556467390818
"LNX1",2.00556467390818
"PCDHGA8",2.00556467390818
"G3BP1",2.00556467390818
"SRPK1",2.00556467390818
"EFNB1",2.00556467390818
"ZNF496",2.00468861008871
"DGAT2",2.00468861008871
"PHKB",2.00262663461591
"FBXO6",2.00262663461591
"ACTA1",2.00262663461591
"SYCP3",2.00262663461591
"SGPP1",2.00262663461591
"HOXB4",2.00262663461591
"PPP5C",2.00262663461591
"MTA3",2.00262663461591
"F2RL1",2.00262663461591
"DMRTA1",2.00262663461591
"EXOSC8",2.00262663461591
"ZNF564",2.00231736089957
"CHKA",2.00231736089957
"SIAH1",2.00231736089957
"CX3CL1",2.00231736089957
"PROCR",2.00231736089957
"GCLC",2.00231736089957
"RBBP4",2.00231736089957
"DLAT",1.998786638063
"KCNJ16",1.998786638063
"GHSR",1.998786638063
"ARF5",1.998786638063
"CROT",1.998786638063
"FCGR2C",1.99854743478613
"ATG13",1.99854743478613
"WNT1",1.99854743478613
"NR4A1",1.99854743478613
"EDC3",1.99854743478613
"PRSS53",1.99854743478613
"IST1",1.99854743478613
"RPS15",1.99854743478613
"PDIA6",1.99854743478613
"SPAST",1.99854743478613
"MDH1",1.99854743478613
"RHOH",1.99854743478613
"ACE2",1.99854743478613
"EGLN1",1.99079542704252
"JDP2",1.99079542704252
"ACTG1",1.99079542704252
"EDN3",1.99079542704252
"ZNF398",1.99079542704252
"IL19",1.99079542704252
"FSCN2",1.99079542704252
"ASCL3",1.99054970336749
"MAFK",1.99054970336749
"HAUS7",1.99054970336749
"ECSIT",1.98670146946083
"POLE2",1.98670146946083
"NDUFS2",1.98670146946083
"IL10",1.98670146946083
"MAGOH",1.98670146946083
"CPEB3",1.98670146946083
"STX5",1.98670146946083
"GAL",1.98670146946083
"FADD",1.98670146946083
"ARL1",1.98670146946083
"INHBE",1.98670146946083
"LEO1",1.98670146946083
"KRT17",1.98670146946083
"SNF8",1.98670146946083
"EIF4A1",1.98670146946083
"EXOSC5",1.98670146946083
"PRPF40A",1.98670146946083
"POLR3F",1.98670146946083
"IFNGR2",1.98670146946083
"TSPYL1",1.98670146946083
"NUP43",1.98670146946083
"CTSB",1.98670146946083
"DERL1",1.98670146946083
"HEY1",1.98670146946083
"MECP2",1.98670146946083
"ATP6AP2",1.98670146946083
"LPAR5",1.97071804515618
"INTS6",1.97071804515618
"KLF15",1.97071804515618
"EPHX1",1.9683015646764
"NFATC4",1.9683015646764
"ZNF24",1.9683015646764
"EID2",1.9683015646764
"CCDC124",1.9683015646764
"SULT1B1",1.96705175236742
"ISG20L2",1.96414219288006
"GNG8",1.96414219288006
"TAF7",1.96414219288006
"MYB",1.96414219288006
"PSMC3",1.96401309840218
"KCTD16",1.96401309840218
"GSTA4",1.96401309840218
"MRPL3",1.94889042606725
"KAT8",1.93970570708733
"IGFBP3",1.92684500899218
"KCNJ10",1.92684500899218
"MRPL37",1.92684500899218
"OR52R1",1.92684500899218
"KRAS",1.92684500899218
"KRT75",1.92684500899218
"ARF6",1.92684500899218
"MNAT1",1.92684500899218
"MESP2",1.92684500899218
"MLX",1.92684500899218
"FCGRT",1.92684500899218
"DHX35",1.92684500899218
"PI3",1.92684500899218
"CDH4",1.92684500899218
"WNT5A",1.92684500899218
"NR2E1",1.92684500899218
"ORC5",1.92684500899218
"MRPS24",1.92684500899218
"ZHX1",1.92684500899218
"AGPAT2",1.92684500899218
"CYBB",1.92684500899218
"GNG12",1.92684500899218
"MED21",1.92684500899218
"ZCRB1",1.92684500899218
"PARN",1.92684500899218
"ACVR2A",1.92684500899218
"SRPK3",1.92684500899218
"FABP4",1.92333882538301
"MAPK11",1.92333882538301
"CHRNA2",1.92333882538301
"IL17RA",1.89298258431536
"RNF19B",1.87414832439191
"RAB1A",1.87414832439191
"DUSP22",1.87414832439191
"PPIL1",1.87414832439191
"BEND6",1.87414832439191
"PLIN2",1.87414832439191
"NFRKB",1.86271225306915
"VPS36",1.86271225306915
"GPR4",1.86271225306915
"PCK1",1.86271225306915
"IDE",1.86164510960505
"POP5",1.86164510960505
"COPS3",1.86164510960505
"PPP1R8",1.84766296950548
"CHMP1B",1.84766296950548
"PHF5A",1.84766296950548
"CHPF2",1.84766296950548
"GCKR",1.84614846861235
"RPL6",1.84257662996691
"CCDC6",1.84257662996691
"NRAS",1.84257662996691
"LCE4A",1.84257662996691
"HMGCL",1.84257662996691
"ICMT",1.84257662996691
"TNFRSF9",1.84257662996691
"TRUB1",1.84257662996691
"MCMBP",1.84257662996691
"OR8A1",1.84257662996691
"CTSC",1.84257662996691
"ALDH2",1.84257662996691
"HOXC11",1.84257662996691
"EIF2B2",1.84257662996691
"ZNF213",1.84257662996691
"CYB5B",1.84257662996691
"MLKL",1.84257662996691
"DVL2",1.84257662996691
"UBE2S",1.84257662996691
"PECR",1.84257662996691
"ACP1",1.84257662996691
"GFM1",1.84257662996691
"EXOSC9",1.84257662996691
"AMTN",1.84257662996691
"CXCL13",1.84257662996691
"ATOH1",1.84257662996691
"IL5",1.84257662996691
"MED7",1.84257662996691
"LCP2",1.84257662996691
"RNF144B",1.84257662996691
"GTF2H4",1.84257662996691
"GATAD1",1.84257662996691
"CDK9",1.84257662996691
"RBMX",1.84257662996691
"AP1S2",1.84257662996691
"GK",1.84257662996691
"NFX1",1.83676401529192
"SRGAP2",1.82646234484766
"HEY2",1.82646234484766
"SEC22B",1.79712866837959
"SF3A3",1.79712866837959
"ZNF684",1.79712866837959
"EDN2",1.79712866837959
"CD3D",1.79712866837959
"CTSD",1.79712866837959
"RPS3",1.79712866837959
"HOXC4",1.79712866837959
"RFC3",1.79712866837959
"BEGAIN",1.79712866837959
"PSME2",1.79712866837959
"CHRM5",1.79712866837959
"PDIA3",1.79712866837959
"WFIKKN1",1.79712866837959
"GH1",1.79712866837959
"CD300LB",1.79712866837959
"AP1M2",1.79712866837959
"ZNF490",1.79712866837959
"RAD23A",1.79712866837959
"NFIC",1.79712866837959
"EEF2",1.79712866837959
"SNRNP70",1.79712866837959
"POLR2D",1.79712866837959
"ADAM23",1.79712866837959
"CCT7",1.79712866837959
"GSK3B",1.79712866837959
"GNB4",1.79712866837959
"HAND2",1.79712866837959
"PDE6B",1.79712866837959
"PHAX",1.79712866837959
"NDUFA2",1.79712866837959
"HSPA1B",1.79712866837959
"CDHR3",1.79712866837959
"MNX1",1.79712866837959
"MED27",1.79712866837959
"PRKACG",1.79712866837959
"FUS",1.79712866837959
"ASIC4",1.75848223470267
"CLDN1",1.75848223470267
"ENTPD3",1.75848223470267
"GNL3",1.75848223470267
"NDUFS7",1.6701663324351
"AMBN",1.6701663324351
"CWC25",1.66889117125044
"FFAR3",1.57303725531467
"HESX1",1.57303725531467
"TGIF2LX",1.57303725531467
"HLX",1.57303725531467
"KAT2A",1.57303725531467
"MRPL10",1.57303725531467
"FBXW9",1.57303725531467
"GUCA1C",1.57303725531467
"TMPRSS11B",1.57303725531467
"ZMAT2",1.57303725531467
"NPBWR1",1.57303725531467
"CBX5",1.57303725531467
"F2",1.57303725531467
"KLK10",1.57303725531467
"CHEK1",1.57303725531467
"CD2",1.57303725531467
"FOXK2",1.57303725531467
"ZNF787",1.57303725531467
"FOXO3",1.57303725531467
"GPR146",1.57303725531467
"FUT1",1.57303725531467
"APOA2",1.57303725531467
"AKIRIN1",1.57303725531467
"ARL2",1.57303725531467
"CD7",1.57303725531467
"USP43",1.57303725531467
